Academic_Year,SSA_T1,Age,Level,Gender,Framework, Starts , Achievements 
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Male,Land-based Service Engineering, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Male,Nursing Assistants in a Veterinary Environment, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Male,Trees and Timber, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Male,Veterinary Nursing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Agriculture, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Animal Care, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Animal Technology, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Environmental Conservation, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Equine Industry, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Farriery, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Fencing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Fish Husbandry and Fish Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Floristry, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Game and Wildlife Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Horticulture, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Land-based Service Engineering, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Nursing Assistants in a Veterinary Environment, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Trees and Timber, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Higher Apprenticeship,Not App/ Known,Veterinary Nursing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Agriculture,10,10
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Animal Care,20,20
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Animal Technology, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Environmental Conservation, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Equine Industry,20,10
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Farriery, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Fencing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Fish Husbandry and Fish Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Floristry,10,10
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Game and Wildlife Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Horticulture,30,10
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Land-based Service Engineering, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Nursing Assistants in a Veterinary Environment,30,10
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Trees and Timber, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Female,Veterinary Nursing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Agriculture,60,40
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Animal Care,10,20
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Animal Technology, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Environmental Conservation,10, -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Equine Industry,10,10
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Farriery, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Fencing,20,10
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Fish Husbandry and Fish Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Floristry, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Game and Wildlife Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Horticulture,230,160
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Land-based Service Engineering,10, -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Nursing Assistants in a Veterinary Environment, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Trees and Timber,30,10
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Male,Veterinary Nursing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Agriculture, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Animal Care, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Animal Technology, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Environmental Conservation, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Equine Industry, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Farriery, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Fencing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Fish Husbandry and Fish Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Floristry, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Game and Wildlife Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Horticulture, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Land-based Service Engineering, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Nursing Assistants in a Veterinary Environment, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Trees and Timber, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Intermediate Apprenticeship,Not App/ Known,Veterinary Nursing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Agriculture, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Animal Care, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Animal Technology, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Environmental Conservation, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Equine Industry, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Farriery, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Fencing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Fish Husbandry and Fish Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Floristry, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Game and Wildlife Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Horticulture, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Land-based Service Engineering, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Nursing Assistants in a Veterinary Environment, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Trees and Timber, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Female,Veterinary Nursing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Agriculture, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Animal Care, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Animal Technology, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Environmental Conservation, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Equine Industry, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Farriery, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Fencing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Fish Husbandry and Fish Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Floristry, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Game and Wildlife Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Horticulture, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Land-based Service Engineering, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Nursing Assistants in a Veterinary Environment, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Trees and Timber, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Male,Veterinary Nursing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Agriculture, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Animal Care, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Animal Technology, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Environmental Conservation, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Equine Industry, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Farriery, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Fencing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Fish Husbandry and Fish Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Floristry, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Game and Wildlife Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Horticulture, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Land-based Service Engineering, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Nursing Assistants in a Veterinary Environment, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Trees and Timber, -   , -   
201415,"Agriculture, Horticulture and Animal Care",25+,Unassigned,Not App/ Known,Veterinary Nursing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Agriculture,20,10
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Animal Care,50,30
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Animal Technology, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Environmental Conservation, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Equine Industry,180,90
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Farriery, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Fencing, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Fish Husbandry and Fish Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Floristry, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Game and Wildlife Management, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Horticulture, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Land-based Service Engineering, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Nursing Assistants in a Veterinary Environment, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Trees and Timber, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Female,Veterinary Nursing,70,40
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Male,Agriculture,130,110
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Male,Animal Care,20,10
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Male,Animal Technology, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Male,Environmental Conservation, -   , -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Male,Equine Industry,20,10
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Male,Farriery,20, -   
201415,"Agriculture, Horticulture and Animal Care",Under 19,Advanced Apprenticeship,Male,Fencing, -   , -   
